"VIDEO","NUMBER_OF_HITS","HIT_INTENSITY","NUMBER_OF_TUG","TOTAL_FRAMES_IN_TUG","NUMBER_OF_JERK_FRAMES","TIME","NUMBER_OF_RINGDROP","VARIANCE_X","VARIANCE_Y","STD_DXDY","STD_DDXDDY","MOTION_SMOOTHNESS","SNAP","ARCLENGTH","CURVATUREMAXCOUNT"
"E6_t2_aug_perturb_Y","3","0","3","58","3","30.0","0","0.07408438911074229","0.025611102027970838","0.031090410876148635","0.03883712209825242","10.037690927230456","1.0744852881672953","3.7182318201997018","19"
"E6_t2_aug_pertub_X,perturb_Y","3","0","3","58","3","30.0","0","0.07408438911074229","0.02488322714395254","0.02975985529916068","0.03455249893425831","9.908512883316043","0.9330753815541882","3.6125443260560317","19"
"E6_t3_aug_perturb_X","0","0","2","3","0","21.72","0","0.026101813466336814","0.017838703042963703","0.03921914726500376","0.042388603532942305","6.529779807112519","0.9060773183983006","3.207533161409255","12"
"E6_t3_aug_perturb_Y","0","0","2","3","0","21.72","0","0.02625196565561147","0.01777680766805064","0.039813401284337406","0.04432836105059932","6.582711868859242","0.9710272846122895","3.3437993860857214","8"
"E6_t3_aug_pertub_X,perturb_Y","0","0","2","3","0","21.72","0","0.02625196565561147","0.018021708087793162","0.03878953929833868","0.0398214762693072","6.576121354931409","0.812092224774066","3.2468531374236997","8"
"E6_t4_aug_perturb_X","3","0","0","0","6","30.6","0","0.0700106372611414","0.016028734391849004","0.04391700150510289","0.057422340878558714","8.508534671815868","1.5616658466327202","5.44644166342536","5"
"E6_t4_aug_perturb_Y","3","0","0","0","6","30.6","0","0.07165251083108502","0.016223686891114718","0.045687809345174975","0.06170088532336437","8.720036750492802","1.7120510893170695","5.71714432092572","8"
"E6_t4_aug_pertub_X,perturb_Y","3","0","0","0","6","30.6","0","0.07165251083108502","0.015526827612388546","0.045625280590060775","0.06128366922186881","8.528880027895552","1.6783968383913062","5.735452596254585","12"
"E6_t5_aug_perturb_X","0","0","0","0","1","24.84","0","0.013096794754743629","0.024111286770556385","0.0394418548962935","0.04278596589100647","6.788391271362851","1.0402344448224454","3.8422189286325112","11"
"E6_t5_aug_perturb_Y","0","0","0","0","1","24.84","0","0.01322339997655313","0.024543943581899742","0.04090421632179912","0.045577785183892355","6.958846009102963","1.1214619896824547","3.970312839147902","14"
"E6_t5_aug_pertub_X,perturb_Y","0","0","0","0","1","24.84","0","0.01322339997655313","0.025159698364207787","0.04142485179826145","0.04621310231065213","6.981733596377231","1.1530852556166291","3.909529759946144","18"
"E6_t6_aug_perturb_X","1","0","0","0","1","22.84","0","0.05962627133819494","0.01614163362948366","0.04241003611243681","0.0499120160106759","7.775424437093712","1.1187710263166468","4.047103851423991","6"
"E6_t6_aug_perturb_Y","1","0","0","0","1","22.84","0","0.059869033480836845","0.016478137016738705","0.04435773298891399","0.05457855959368062","7.74948429481128","1.2181120644384436","4.197414842329535","6"
"E6_t6_aug_pertub_X,perturb_Y","1","0","0","0","1","22.84","0","0.059869033480836845","0.016235619271009704","0.046347887714358806","0.059573185144324456","7.833148678814776","1.3837910118259358","4.391152456889045","7"
"E6_t7_aug_perturb_X","3","0","8","13","9","37.76","0","0.08819077487898196","0.045093304316857014","0.03322282428383197","0.04325730396787966","12.712345867419426","1.3678100799785884","4.9994891343541585","19"
"E6_t7_aug_perturb_Y","3","0","8","13","9","37.76","0","0.08951260428824721","0.04546609954164413","0.034339627908581076","0.04587540787417381","12.741960386052149","1.4728933361706993","5.22718203311931","17"
"E6_t7_aug_pertub_X,perturb_Y","3","0","8","13","9","37.76","0","0.08951260428824721","0.04538306469403463","0.03359744975294225","0.04463246960287562","12.532754211061247","1.453080564368538","5.131651909447146","19"
"E6_t8_aug_perturb_X","2","1","20","33","3","30.84","0","0.020260604524450013","0.06263568970543533","0.029490939383260185","0.03547226963887771","9.449379474085093","0.9606011309772201","3.741912272778101","14"
"E6_t8_aug_perturb_Y","2","1","20","33","3","30.84","0","0.0202826847534615","0.0628770295643732","0.02907855042031628","0.03508253372942567","9.49518599816481","0.9539762006285886","3.6771182438509635","18"
"E6_t8_aug_pertub_X,perturb_Y","2","1","20","33","3","30.84","0","0.0202826847534615","0.06202441334424283","0.028591865416526325","0.03423316429318967","9.439654955525551","0.932870883126385","3.66310876961149","17"
"E6_t9_aug_perturb_X","1","0","6","34","0","28.84","0","0.07715646872972198","0.05308299108898467","0.040576101059868065","0.04211501172585963","13.1038404669404","1.1011739286618933","4.786315179092005","11"
"E6_t9_aug_perturb_Y","1","0","6","34","0","28.84","0","0.07713270683926661","0.05336599063658585","0.042124515054436665","0.047188585302699315","13.072404966421933","1.2765550334255265","4.926465098867441","11"
"E6_t9_aug_pertub_X,perturb_Y","1","0","6","34","0","28.84","0","0.07713270683926661","0.05423597371890355","0.04180992522667782","0.04545940818657975","13.13176203531993","1.2122591486525165","4.94034181053591","10"
"T1_1_t1_aug_perturb_X","3","0","1","2","0","45.0","0","0.01460088950803059","0.05727950903775816","0.0266213456722277","0.036444008372094945","14.822886949538937","1.1980115807825003","4.532538522263466","21"
"T1_1_t1_aug_perturb_Y","3","0","1","2","0","45.0","0","0.014819130906866991","0.0581018514504416","0.02777735330541419","0.038230053516523414","14.936568272614153","1.2343230197392356","4.606750251731181","20"
"T1_1_t1_aug_pertub_X,perturb_Y","3","0","1","2","0","45.0","0","0.014819130906866991","0.057240004517137365","0.026473372457667187","0.03552358867806367","14.80394023602321","1.13504878430869","4.50849893265834","22"
"T1_1_t10_aug_perturb_X","1","0","0","0","2","35.72","0","0.08463880888884033","0.04169151090832817","0.029709470356917775","0.037607669678709404","12.470463934343012","1.1502548415232698","4.520651965992358","11"
"T1_1_t10_aug_perturb_Y","1","0","0","0","2","35.72","0","0.0858020151329045","0.04265929774401195","0.031513779004665746","0.041588529687286595","12.62456383884235","1.2909143083385646","4.714989732789707","13"
"T1_1_t10_aug_pertub_X,perturb_Y","1","0","0","0","2","35.72","0","0.0858020151329045","0.04288323981346611","0.034278868383267144","0.047174822560844154","12.72053112213729","1.481393794735174","5.072126782710577","14"
"T1_1_t11_aug_perturb_X","1","0","0","0","4","44.72","0","0.023009319626721095","0.05946794062899051","0.027169291592359642","0.029477413515714875","11.997327968992716","0.9552988324211686","5.202646150396462","22"
"T1_1_t11_aug_perturb_Y","1","0","0","0","4","44.72","0","0.023044564300430205","0.05825327508245221","0.027878198488709118","0.03270209083838248","12.104261500095685","1.107359158866366","5.3878897643319075","16"
"T1_1_t11_aug_pertub_X,perturb_Y","1","0","0","0","4","44.72","0","0.023044564300430205","0.058602939467189905","0.026820806456360594","0.028735222870221493","11.995694796974236","0.9167638669262556","5.15417191600891","19"
"T1_1_t12_aug_perturb_X","4","1","2","24","7","48.6","0","0.06381077875728293","0.062407959398711084","0.028639396550331764","0.02992851596821817","17.981737164170063","0.977828000530381","5.842372754815249","14"
"T1_1_t12_aug_perturb_Y","4","1","2","24","7","48.6","0","0.0637846605966117","0.0618355915931942","0.029887168352376686","0.03416667367746268","18.003834490477534","1.1777076095217538","6.023884531377433","21"
"T1_1_t12_aug_pertub_X,perturb_Y","4","1","2","24","7","48.6","0","0.0637846605966117","0.06242890437382296","0.030844840592901473","0.03595188575627992","17.612245029272902","1.258755011511476","6.159307972036837","29"
"T1_1_t2_aug_perturb_X","1","0","2","48","0","52.84","0","0.07745021362376871","0.04534314251853575","0.027466463667223794","0.03198867207331893","18.4188035306191","1.2212916981863795","6.0141674675228","18"
"T1_1_t2_aug_perturb_Y","1","0","2","48","0","52.84","0","0.0773425882660622","0.04512095582148549","0.028972454272729545","0.035933334014502036","18.33686086181186","1.3724922734691316","6.207366866977573","31"
"T1_1_t2_aug_pertub_X,perturb_Y","1","0","2","48","0","52.84","0","0.0773425882660622","0.04469450013551903","0.029220143213357044","0.03652984521312002","18.31441055949332","1.4038841985342982","6.077639019679587","38"
"T1_1_t3_aug_perturb_X","1","0","1","9","0","31.76","0","0.010275175221217049","0.011745707530864197","0.023460992469172725","0.03116089013786049","7.004782244835683","0.9817133127960906","3.9218174481634906","19"
"T1_1_t3_aug_perturb_Y","1","0","1","9","0","31.76","0","0.010531095557388216","0.011650583930231828","0.02620917236641006","0.03756486498884297","6.882855673592155","1.225866029173865","4.317497976447405","27"
"T1_1_t3_aug_pertub_X,perturb_Y","1","0","1","9","0","31.76","0","0.010531095557388216","0.011888757838793028","0.02797530391645752","0.03994196667722851","7.228833583946545","1.2781420669432901","4.4554059883645785","25"
"T1_1_t4_aug_perturb_X","1","0","1","9","0","31.76","0","0.065632964209146","0.01753352540821521","0.03177137972693957","0.03741378062305852","9.123519555981812","1.0033864977882732","4.447161987624318","6"
"T1_1_t4_aug_perturb_Y","1","0","1","9","0","31.76","0","0.06674813694584529","0.0171450513062351","0.034347010132448265","0.044525002663166946","9.119881930279035","1.2332985915160324","4.676614957911703","10"
"T1_1_t4_aug_pertub_X,perturb_Y","1","0","1","9","0","31.76","0","0.06674813694584529","0.017542150830264766","0.033422879993785466","0.0419370088128964","9.017135650599664","1.1659605029758475","4.4903355665213","10"
"T1_1_t5_aug_perturb_X","0","0","1","4","1","62.6","0","0.009451494321286716","0.033028859496342475","0.03949511930446619","0.04753480668526521","14.64858819686388","1.7263510271107048","8.316939205833794","20"
"T1_1_t5_aug_perturb_Y","0","0","1","4","1","62.6","0","0.009640820856113763","0.03377748243790806","0.04484366835580638","0.06082562893075406","14.839929351609836","2.356137513208073","9.506647798396218","30"
"T1_1_t5_aug_pertub_X,perturb_Y","0","0","1","4","1","62.6","0","0.009640820856113763","0.03182337147987334","0.044362830914101176","0.058925569258195434","14.34211882114547","2.230879011430842","9.321477555223856","21"
"T1_1_t6_aug_perturb_X","4","0","0","0","8","49.72","0","0.059717387303612736","0.024516516372228084","0.04124820268331527","0.05122105516860202","15.516755754985121","1.7766186319389523","8.267030654915441","14"
"T1_1_t6_aug_perturb_Y","4","0","0","0","8","49.72","0","0.05997484251929567","0.023297088411501535","0.04565999269191762","0.06327102155676874","14.999926315569123","2.304029339063733","9.142674178699885","21"
"T1_1_t6_aug_pertub_X,perturb_Y","4","0","0","0","8","49.72","0","0.05997484251929567","0.02432499395326263","0.046597037636389414","0.06319031652689491","15.29124647937812","2.246815873021638","9.405116690104817","17"
"T1_1_t7_aug_perturb_X","2","0","0","0","2","34.8","0","0.08261622595454485","0.04351199189513426","0.02859974772574392","0.029032826094421007","10.713716506211435","0.8137776800181432","4.242879128489385","6"
"T1_1_t7_aug_perturb_Y","2","0","0","0","2","34.8","0","0.08255836978858808","0.042800790294535346","0.02931252387467485","0.03240224918196147","10.77921975334983","0.9413195317441437","4.267568929841333","18"
